"","user","date_time","date","hour","day","price"
"2533","bitcoinprice",2017-02-12 09:00:03,2017-02-12,9,"Sun",1000.31
"2534","bitcoinprice",2017-02-12 08:00:02,2017-02-12,8,"Sun",998.36
"2535","bitcoinprice",2017-02-12 07:00:02,2017-02-12,7,"Sun",998.33
"2536","bitcoinprice",2017-02-12 06:00:01,2017-02-12,6,"Sun",995.59
"2537","bitcoinprice",2017-02-12 05:00:02,2017-02-12,5,"Sun",998.07
"2538","bitcoinprice",2017-02-12 04:00:02,2017-02-12,4,"Sun",997.61
"2539","bitcoinprice",2017-02-12 03:00:03,2017-02-12,3,"Sun",998.31
"2540","bitcoinprice",2017-02-12 02:00:02,2017-02-12,2,"Sun",1000.92
"2541","bitcoinprice",2017-02-12 01:00:02,2017-02-12,1,"Sun",1000.55
"2542","bitcoinprice",2017-02-12 00:00:01,2017-02-12,0,"Sun",1003.02
"2543","bitcoinprice",2017-02-11 23:00:03,2017-02-11,23,"Sat",1005.48
"2544","bitcoinprice",2017-02-11 22:00:02,2017-02-11,22,"Sat",1007.07
"2545","bitcoinprice",2017-02-11 21:00:02,2017-02-11,21,"Sat",1005.82
"2546","bitcoinprice",2017-02-11 20:00:02,2017-02-11,20,"Sat",1007.38
"2547","bitcoinprice",2017-02-11 19:00:02,2017-02-11,19,"Sat",1007.33
"2548","bitcoinprice",2017-02-11 18:00:02,2017-02-11,18,"Sat",1006.28
"2549","bitcoinprice",2017-02-11 17:00:02,2017-02-11,17,"Sat",1004.65
"2550","bitcoinprice",2017-02-11 16:00:01,2017-02-11,16,"Sat",1003.74
"2551","bitcoinprice",2017-02-11 15:00:02,2017-02-11,15,"Sat",1005.71
"2552","bitcoinprice",2017-02-11 14:00:01,2017-02-11,14,"Sat",1005.75
"2553","bitcoinprice",2017-02-11 13:00:02,2017-02-11,13,"Sat",1002.12
"2554","bitcoinprice",2017-02-11 12:00:02,2017-02-11,12,"Sat",1001.77
"2555","bitcoinprice",2017-02-11 11:00:02,2017-02-11,11,"Sat",1008.12
"2556","bitcoinprice",2017-02-11 10:00:02,2017-02-11,10,"Sat",1007.54
"2557","bitcoinprice",2017-02-11 09:00:02,2017-02-11,9,"Sat",1008.17
"2558","bitcoinprice",2017-02-11 08:00:02,2017-02-11,8,"Sat",1001.52
"2559","bitcoinprice",2017-02-11 07:00:01,2017-02-11,7,"Sat",1001.39
"2560","bitcoinprice",2017-02-11 06:00:02,2017-02-11,6,"Sat",1004.42
"2561","bitcoinprice",2017-02-11 05:00:02,2017-02-11,5,"Sat",999.9
"2562","bitcoinprice",2017-02-11 04:00:02,2017-02-11,4,"Sat",991.43
"2563","bitcoinprice",2017-02-11 03:00:02,2017-02-11,3,"Sat",987.77
"2564","bitcoinprice",2017-02-11 02:00:02,2017-02-11,2,"Sat",985.62
"2565","bitcoinprice",2017-02-11 01:00:02,2017-02-11,1,"Sat",987.53
"2566","bitcoinprice",2017-02-11 00:00:01,2017-02-11,0,"Sat",988.23
"2567","bitcoinprice",2017-02-10 23:00:02,2017-02-10,23,"Fri",991.97
"2568","bitcoinprice",2017-02-10 22:00:02,2017-02-10,22,"Fri",991.73
"2569","bitcoinprice",2017-02-10 21:00:06,2017-02-10,21,"Fri",984.99
"2570","bitcoinprice",2017-02-10 20:00:02,2017-02-10,20,"Fri",980.83
"2571","bitcoinprice",2017-02-10 19:00:04,2017-02-10,19,"Fri",977.23
"2572","bitcoinprice",2017-02-10 18:00:02,2017-02-10,18,"Fri",972.66
"2573","bitcoinprice",2017-02-10 17:00:02,2017-02-10,17,"Fri",967.47
"2574","bitcoinprice",2017-02-10 16:00:02,2017-02-10,16,"Fri",969.83
"2575","bitcoinprice",2017-02-10 15:00:01,2017-02-10,15,"Fri",961.42
"2576","bitcoinprice",2017-02-10 14:00:01,2017-02-10,14,"Fri",964.13
"2577","bitcoinprice",2017-02-10 13:00:02,2017-02-10,13,"Fri",966.71
"2578","bitcoinprice",2017-02-10 12:00:01,2017-02-10,12,"Fri",972.54
"2579","bitcoinprice",2017-02-10 11:00:01,2017-02-10,11,"Fri",966.86
"2580","bitcoinprice",2017-02-10 10:00:01,2017-02-10,10,"Fri",963.86
"2581","bitcoinprice",2017-02-10 09:00:01,2017-02-10,9,"Fri",955.96
"2582","bitcoinprice",2017-02-10 08:00:01,2017-02-10,8,"Fri",968.92
"2583","bitcoinprice",2017-02-10 07:00:02,2017-02-10,7,"Fri",963.62
"2584","bitcoinprice",2017-02-10 06:00:01,2017-02-10,6,"Fri",980.15
"2585","bitcoinprice",2017-02-10 05:00:02,2017-02-10,5,"Fri",980.49
"2586","bitcoinprice",2017-02-10 04:00:02,2017-02-10,4,"Fri",979.04
"2587","bitcoinprice",2017-02-10 03:00:01,2017-02-10,3,"Fri",977.48
"2588","bitcoinprice",2017-02-10 02:00:02,2017-02-10,2,"Fri",977.69
"2589","bitcoinprice",2017-02-10 01:00:02,2017-02-10,1,"Fri",990.3
"2590","bitcoinprice",2017-02-10 00:00:02,2017-02-10,0,"Fri",993.39
"2591","bitcoinprice",2017-02-09 23:00:02,2017-02-09,23,"Thu",983.85
"2592","bitcoinprice",2017-02-09 22:00:02,2017-02-09,22,"Thu",973.87
"2593","bitcoinprice",2017-02-09 21:00:02,2017-02-09,21,"Thu",975.37
"2594","bitcoinprice",2017-02-09 20:00:01,2017-02-09,20,"Thu",960.94
"2595","bitcoinprice",2017-02-09 19:00:02,2017-02-09,19,"Thu",976.16
"2596","bitcoinprice",2017-02-09 18:00:02,2017-02-09,18,"Thu",980.36
"2597","bitcoinprice",2017-02-09 17:00:02,2017-02-09,17,"Thu",991.94
"2598","bitcoinprice",2017-02-09 16:00:01,2017-02-09,16,"Thu",983.93
"2599","bitcoinprice",2017-02-09 15:00:02,2017-02-09,15,"Thu",965.25
"2600","bitcoinprice",2017-02-09 14:00:02,2017-02-09,14,"Thu",992.81
"2601","bitcoinprice",2017-02-09 13:00:02,2017-02-09,13,"Thu",1058.71
"2602","bitcoinprice",2017-02-09 12:00:02,2017-02-09,12,"Thu",1075.57
"2603","bitcoinprice",2017-02-09 11:00:02,2017-02-09,11,"Thu",1079.23
"2604","bitcoinprice",2017-02-09 10:00:02,2017-02-09,10,"Thu",1078.34
"2605","bitcoinprice",2017-02-09 09:00:02,2017-02-09,9,"Thu",1075
"2606","bitcoinprice",2017-02-09 08:00:01,2017-02-09,8,"Thu",1069.7
"2607","bitcoinprice",2017-02-09 07:00:01,2017-02-09,7,"Thu",1075.55
"2608","bitcoinprice",2017-02-09 06:00:02,2017-02-09,6,"Thu",1086.99
"2609","bitcoinprice",2017-02-09 05:00:01,2017-02-09,5,"Thu",1084.88
"2610","bitcoinprice",2017-02-09 04:00:01,2017-02-09,4,"Thu",1082.05
"2611","bitcoinprice",2017-02-09 03:00:01,2017-02-09,3,"Thu",1075.66
"2612","bitcoinprice",2017-02-09 02:00:02,2017-02-09,2,"Thu",1071.55
"2613","bitcoinprice",2017-02-09 01:00:02,2017-02-09,1,"Thu",1073.97
"2614","bitcoinprice",2017-02-09 00:00:02,2017-02-09,0,"Thu",1063.9
"2615","bitcoinprice",2017-02-08 23:00:02,2017-02-08,23,"Wed",1066.91
"2616","bitcoinprice",2017-02-08 22:00:02,2017-02-08,22,"Wed",1068.55
"2617","bitcoinprice",2017-02-08 21:00:02,2017-02-08,21,"Wed",1066.24
"2618","bitcoinprice",2017-02-08 20:00:02,2017-02-08,20,"Wed",1070.22
"2619","bitcoinprice",2017-02-08 19:00:02,2017-02-08,19,"Wed",1068.87
"2620","bitcoinprice",2017-02-08 18:00:02,2017-02-08,18,"Wed",1065.78
"2621","bitcoinprice",2017-02-08 17:00:02,2017-02-08,17,"Wed",1063.91
"2622","bitcoinprice",2017-02-08 16:00:02,2017-02-08,16,"Wed",1061.54
"2623","bitcoinprice",2017-02-08 15:00:02,2017-02-08,15,"Wed",1053.95
"2624","bitcoinprice",2017-02-08 14:00:02,2017-02-08,14,"Wed",1052.28
"2625","bitcoinprice",2017-02-08 13:00:03,2017-02-08,13,"Wed",1051.77
"2626","bitcoinprice",2017-02-08 12:00:02,2017-02-08,12,"Wed",1050.6
"2627","bitcoinprice",2017-02-08 11:00:02,2017-02-08,11,"Wed",1054.44
"2628","bitcoinprice",2017-02-08 10:00:01,2017-02-08,10,"Wed",1042.19
"2629","bitcoinprice",2017-02-08 09:00:01,2017-02-08,9,"Wed",1047.5
"2630","bitcoinprice",2017-02-08 08:00:02,2017-02-08,8,"Wed",1074.13
"2631","bitcoinprice",2017-02-08 07:00:02,2017-02-08,7,"Wed",1077.24
"2632","bitcoinprice",2017-02-08 06:00:02,2017-02-08,6,"Wed",1075.62
"2633","bitcoinprice",2017-02-08 05:00:01,2017-02-08,5,"Wed",1077.27
"2634","bitcoinprice",2017-02-08 04:00:02,2017-02-08,4,"Wed",1076.88
"2635","bitcoinprice",2017-02-08 03:00:06,2017-02-08,3,"Wed",1073.52
"2636","bitcoinprice",2017-02-08 02:00:02,2017-02-08,2,"Wed",1071.64
"2637","bitcoinprice",2017-02-08 01:00:03,2017-02-08,1,"Wed",1063.39
"2638","bitcoinprice",2017-02-08 00:00:02,2017-02-08,0,"Wed",1061.62
"2639","bitcoinprice",2017-02-07 23:00:02,2017-02-07,23,"Tue",1060.79
"2640","bitcoinprice",2017-02-07 22:00:01,2017-02-07,22,"Tue",1060.21
"2641","bitcoinprice",2017-02-07 21:00:02,2017-02-07,21,"Tue",1060.69
"2642","bitcoinprice",2017-02-07 20:00:02,2017-02-07,20,"Tue",1057.64
"2643","bitcoinprice",2017-02-07 19:00:02,2017-02-07,19,"Tue",1060.39
"2644","bitcoinprice",2017-02-07 18:00:04,2017-02-07,18,"Tue",1058.95
"2645","bitcoinprice",2017-02-07 17:00:03,2017-02-07,17,"Tue",1056.18
"2646","bitcoinprice",2017-02-07 16:00:02,2017-02-07,16,"Tue",1056.26
"2647","bitcoinprice",2017-02-07 15:00:02,2017-02-07,15,"Tue",1059.97
"2648","bitcoinprice",2017-02-07 14:00:02,2017-02-07,14,"Tue",1060.78
"2649","bitcoinprice",2017-02-07 13:00:03,2017-02-07,13,"Tue",1058.59
"2650","bitcoinprice",2017-02-07 11:00:02,2017-02-07,11,"Tue",1056.8
"2651","bitcoinprice",2017-02-07 10:00:01,2017-02-07,10,"Tue",1054.41
"2652","bitcoinprice",2017-02-07 09:00:02,2017-02-07,9,"Tue",1057.12
"2653","bitcoinprice",2017-02-07 08:00:02,2017-02-07,8,"Tue",1059.26
"2654","bitcoinprice",2017-02-07 07:00:02,2017-02-07,7,"Tue",1050.61
"2655","bitcoinprice",2017-02-07 06:00:01,2017-02-07,6,"Tue",1050.85
"2656","bitcoinprice",2017-02-07 05:00:02,2017-02-07,5,"Tue",1045.88
"2657","bitcoinprice",2017-02-07 04:00:01,2017-02-07,4,"Tue",1042.13
"2658","bitcoinprice",2017-02-07 03:00:02,2017-02-07,3,"Tue",1041.53
"2659","bitcoinprice",2017-02-07 02:00:02,2017-02-07,2,"Tue",1042.06
"2660","bitcoinprice",2017-02-07 01:00:01,2017-02-07,1,"Tue",1038.77
"2661","bitcoinprice",2017-02-07 00:00:02,2017-02-07,0,"Tue",1039.14
"2662","bitcoinprice",2017-02-06 23:00:02,2017-02-06,23,"Mon",1039.18
"2663","bitcoinprice",2017-02-06 22:00:02,2017-02-06,22,"Mon",1039.36
"2664","bitcoinprice",2017-02-06 21:00:01,2017-02-06,21,"Mon",1038.22
"2665","bitcoinprice",2017-02-06 20:00:03,2017-02-06,20,"Mon",1036.54
"2666","bitcoinprice",2017-02-06 19:00:01,2017-02-06,19,"Mon",1036.04
"2667","bitcoinprice",2017-02-06 18:00:02,2017-02-06,18,"Mon",1036.65
"2668","bitcoinprice",2017-02-06 17:00:01,2017-02-06,17,"Mon",1037.83
"2669","bitcoinprice",2017-02-06 16:00:02,2017-02-06,16,"Mon",1039.25
"2670","bitcoinprice",2017-02-06 15:00:02,2017-02-06,15,"Mon",1039.08
"2671","bitcoinprice",2017-02-06 14:00:01,2017-02-06,14,"Mon",1036.88
"2672","bitcoinprice",2017-02-06 13:00:02,2017-02-06,13,"Mon",1039.77
"2673","bitcoinprice",2017-02-06 12:00:01,2017-02-06,12,"Mon",1037.65
"2674","bitcoinprice",2017-02-06 11:00:02,2017-02-06,11,"Mon",1041.73
"2675","bitcoinprice",2017-02-06 10:00:02,2017-02-06,10,"Mon",1040.3
"2676","bitcoinprice",2017-02-06 09:00:02,2017-02-06,9,"Mon",1036.57
"2677","bitcoinprice",2017-02-06 08:00:02,2017-02-06,8,"Mon",1039.34
"2678","bitcoinprice",2017-02-06 07:00:02,2017-02-06,7,"Mon",1038.51
"2679","bitcoinprice",2017-02-06 06:00:02,2017-02-06,6,"Mon",1035.36
"2680","bitcoinprice",2017-02-06 05:00:02,2017-02-06,5,"Mon",1035.92
"2681","bitcoinprice",2017-02-06 04:00:01,2017-02-06,4,"Mon",1036.07
"2682","bitcoinprice",2017-02-06 03:00:02,2017-02-06,3,"Mon",1032.91
"2683","bitcoinprice",2017-02-06 02:00:01,2017-02-06,2,"Mon",1032.7
"2684","bitcoinprice",2017-02-06 01:00:02,2017-02-06,1,"Mon",1030.96
"2685","bitcoinprice",2017-02-06 00:00:03,2017-02-06,0,"Mon",1027.47
"2686","bitcoinprice",2017-02-05 23:00:02,2017-02-05,23,"Sun",1027.88
"2687","bitcoinprice",2017-02-05 22:00:01,2017-02-05,22,"Sun",1027.36
"2688","bitcoinprice",2017-02-05 21:00:01,2017-02-05,21,"Sun",1027.73
"2689","bitcoinprice",2017-02-05 20:00:02,2017-02-05,20,"Sun",1025.97
"2690","bitcoinprice",2017-02-05 19:00:02,2017-02-05,19,"Sun",1021.57
"2691","bitcoinprice",2017-02-05 18:00:02,2017-02-05,18,"Sun",1022.3
"2692","bitcoinprice",2017-02-05 17:00:02,2017-02-05,17,"Sun",1025.76
"2693","bitcoinprice",2017-02-05 16:00:02,2017-02-05,16,"Sun",1028.6
"2694","bitcoinprice",2017-02-05 15:00:02,2017-02-05,15,"Sun",1028.85
"2695","bitcoinprice",2017-02-05 14:00:02,2017-02-05,14,"Sun",1027.65
"2696","bitcoinprice",2017-02-05 13:00:01,2017-02-05,13,"Sun",1035.99
"2697","bitcoinprice",2017-02-05 12:00:02,2017-02-05,12,"Sun",1037.23
"2698","bitcoinprice",2017-02-05 11:00:01,2017-02-05,11,"Sun",1036.11
"2699","bitcoinprice",2017-02-05 10:00:02,2017-02-05,10,"Sun",1042.38
"2700","bitcoinprice",2017-02-05 09:00:02,2017-02-05,9,"Sun",1041.33
"2701","bitcoinprice",2017-02-05 08:00:02,2017-02-05,8,"Sun",1040.74
"2702","bitcoinprice",2017-02-05 07:00:02,2017-02-05,7,"Sun",1040.64
"2703","bitcoinprice",2017-02-05 06:00:02,2017-02-05,6,"Sun",1040.67
"2704","bitcoinprice",2017-02-05 05:00:02,2017-02-05,5,"Sun",1038.24
"2705","bitcoinprice",2017-02-05 04:00:02,2017-02-05,4,"Sun",1037.85
"2706","bitcoinprice",2017-02-05 03:00:01,2017-02-05,3,"Sun",1041.91
"2707","bitcoinprice",2017-02-05 02:00:01,2017-02-05,2,"Sun",1040.11
"2708","bitcoinprice",2017-02-05 01:00:02,2017-02-05,1,"Sun",1039.85
"2709","bitcoinprice",2017-02-05 00:00:02,2017-02-05,0,"Sun",1042.59
"2710","bitcoinprice",2017-02-04 23:00:02,2017-02-04,23,"Sat",1039.47
"2711","bitcoinprice",2017-02-04 22:00:01,2017-02-04,22,"Sat",1036.53
"2712","bitcoinprice",2017-02-04 21:00:01,2017-02-04,21,"Sat",1039.99
"2713","bitcoinprice",2017-02-04 20:00:02,2017-02-04,20,"Sat",1045.1
"2714","bitcoinprice",2017-02-04 19:00:02,2017-02-04,19,"Sat",1044.34
"2715","bitcoinprice",2017-02-04 18:00:02,2017-02-04,18,"Sat",1043.16
"2716","bitcoinprice",2017-02-04 17:00:02,2017-02-04,17,"Sat",1030.25
"2717","bitcoinprice",2017-02-04 16:00:01,2017-02-04,16,"Sat",1027.99
"2718","bitcoinprice",2017-02-04 15:00:02,2017-02-04,15,"Sat",1023.94
"2719","bitcoinprice",2017-02-04 14:00:02,2017-02-04,14,"Sat",1025.26
"2720","bitcoinprice",2017-02-04 13:00:02,2017-02-04,13,"Sat",1024.9
"2721","bitcoinprice",2017-02-04 12:00:02,2017-02-04,12,"Sat",1022.59
"2722","bitcoinprice",2017-02-04 11:00:02,2017-02-04,11,"Sat",1024.56
"2723","bitcoinprice",2017-02-04 10:00:01,2017-02-04,10,"Sat",1022.43
"2724","bitcoinprice",2017-02-04 09:00:03,2017-02-04,9,"Sat",1021.93
"2725","bitcoinprice",2017-02-04 08:00:02,2017-02-04,8,"Sat",1027.41
"2726","bitcoinprice",2017-02-04 07:00:02,2017-02-04,7,"Sat",1022.82
"2727","bitcoinprice",2017-02-04 06:00:03,2017-02-04,6,"Sat",1016.63
"2728","bitcoinprice",2017-02-04 05:00:02,2017-02-04,5,"Sat",1021.56
"2729","bitcoinprice",2017-02-04 04:00:02,2017-02-04,4,"Sat",1021.12
"2730","bitcoinprice",2017-02-04 03:00:02,2017-02-04,3,"Sat",1025.2
"2731","bitcoinprice",2017-02-04 02:00:02,2017-02-04,2,"Sat",1030.16
"2732","bitcoinprice",2017-02-04 01:00:02,2017-02-04,1,"Sat",1031.38
"2733","bitcoinprice",2017-02-04 00:00:02,2017-02-04,0,"Sat",1030.62
"2734","bitcoinprice",2017-02-03 23:00:02,2017-02-03,23,"Fri",1027.27
"2735","bitcoinprice",2017-02-03 22:00:02,2017-02-03,22,"Fri",1026.66
"2736","bitcoinprice",2017-02-03 21:00:01,2017-02-03,21,"Fri",1024.47
"2737","bitcoinprice",2017-02-03 20:00:02,2017-02-03,20,"Fri",1025.31
"2738","bitcoinprice",2017-02-03 19:00:02,2017-02-03,19,"Fri",1027.57
"2739","bitcoinprice",2017-02-03 18:00:02,2017-02-03,18,"Fri",1029.23
"2740","bitcoinprice",2017-02-03 17:00:02,2017-02-03,17,"Fri",1027.29
"2741","bitcoinprice",2017-02-03 16:00:02,2017-02-03,16,"Fri",1027.98
"2742","bitcoinprice",2017-02-03 15:00:01,2017-02-03,15,"Fri",1023.78
"2743","bitcoinprice",2017-02-03 14:00:02,2017-02-03,14,"Fri",1019.87
"2744","bitcoinprice",2017-02-03 13:00:02,2017-02-03,13,"Fri",1013.75
"2745","bitcoinprice",2017-02-03 12:00:02,2017-02-03,12,"Fri",1018.48
"2746","bitcoinprice",2017-02-03 11:00:02,2017-02-03,11,"Fri",1021.22
"2747","bitcoinprice",2017-02-03 10:00:02,2017-02-03,10,"Fri",1023.52
"2748","bitcoinprice",2017-02-03 09:00:02,2017-02-03,9,"Fri",1021.59
"2749","bitcoinprice",2017-02-03 08:00:02,2017-02-03,8,"Fri",1025.94
"2750","bitcoinprice",2017-02-03 07:00:02,2017-02-03,7,"Fri",1009.72
"2751","bitcoinprice",2017-02-03 06:00:01,2017-02-03,6,"Fri",1028.48
"2752","bitcoinprice",2017-02-03 05:00:02,2017-02-03,5,"Fri",1028.63
"2753","bitcoinprice",2017-02-03 04:00:01,2017-02-03,4,"Fri",1027.17
"2754","bitcoinprice",2017-02-03 03:00:02,2017-02-03,3,"Fri",1025.46
"2755","bitcoinprice",2017-02-03 02:00:02,2017-02-03,2,"Fri",1022.8
"2756","bitcoinprice",2017-02-03 01:00:02,2017-02-03,1,"Fri",1011.25
"2757","bitcoinprice",2017-02-02 23:00:02,2017-02-02,23,"Thu",1009.9
"2758","bitcoinprice",2017-02-02 22:00:01,2017-02-02,22,"Thu",1012.02
"2759","bitcoinprice",2017-02-02 21:00:02,2017-02-02,21,"Thu",1006.76
"2760","bitcoinprice",2017-02-02 20:00:02,2017-02-02,20,"Thu",1004.28
"2761","bitcoinprice",2017-02-02 19:00:01,2017-02-02,19,"Thu",1004.35
"2762","bitcoinprice",2017-02-02 18:00:02,2017-02-02,18,"Thu",1002.91
"2763","bitcoinprice",2017-02-02 17:00:01,2017-02-02,17,"Thu",1006.6
"2764","bitcoinprice",2017-02-02 16:00:02,2017-02-02,16,"Thu",999.4
"2765","bitcoinprice",2017-02-02 15:00:02,2017-02-02,15,"Thu",996.27
"2766","bitcoinprice",2017-02-02 14:00:01,2017-02-02,14,"Thu",997.16
"2767","bitcoinprice",2017-02-02 13:00:02,2017-02-02,13,"Thu",994.64
"2768","bitcoinprice",2017-02-02 12:00:03,2017-02-02,12,"Thu",995.12
"2769","bitcoinprice",2017-02-02 11:00:04,2017-02-02,11,"Thu",994.15
"2770","bitcoinprice",2017-02-02 10:00:04,2017-02-02,10,"Thu",993.24
"2771","bitcoinprice",2017-02-02 09:00:04,2017-02-02,9,"Thu",993.83
"2772","bitcoinprice",2017-02-02 08:00:05,2017-02-02,8,"Thu",989.69
"2773","bitcoinprice",2017-02-02 07:00:02,2017-02-02,7,"Thu",988.62
"2774","bitcoinprice",2017-02-02 06:00:02,2017-02-02,6,"Thu",989.43
"2775","bitcoinprice",2017-02-02 05:00:02,2017-02-02,5,"Thu",985.79
"2776","bitcoinprice",2017-02-02 04:00:02,2017-02-02,4,"Thu",986.32
"2777","bitcoinprice",2017-02-02 03:00:02,2017-02-02,3,"Thu",989.22
"2778","bitcoinprice",2017-02-02 02:00:02,2017-02-02,2,"Thu",994.88
"2779","bitcoinprice",2017-02-02 01:00:02,2017-02-02,1,"Thu",994.27
"2780","bitcoinprice",2017-02-02 00:00:01,2017-02-02,0,"Thu",989.71
"2781","bitcoinprice",2017-02-01 23:00:02,2017-02-01,23,"Wed",989.19
"2782","bitcoinprice",2017-02-01 22:00:01,2017-02-01,22,"Wed",983.44
"2783","bitcoinprice",2017-02-01 21:00:02,2017-02-01,21,"Wed",982.04
"2784","bitcoinprice",2017-02-01 20:00:02,2017-02-01,20,"Wed",982.64
"2785","bitcoinprice",2017-02-01 19:00:02,2017-02-01,19,"Wed",981.62
"2786","bitcoinprice",2017-02-01 18:00:02,2017-02-01,18,"Wed",980.58
"2787","bitcoinprice",2017-02-01 17:00:01,2017-02-01,17,"Wed",979.54
"2788","bitcoinprice",2017-02-01 16:00:01,2017-02-01,16,"Wed",976.77
"2789","bitcoinprice",2017-02-01 15:00:02,2017-02-01,15,"Wed",973.08
"2790","bitcoinprice",2017-02-01 14:00:02,2017-02-01,14,"Wed",973.57
"2791","bitcoinprice",2017-02-01 13:00:02,2017-02-01,13,"Wed",970.02
"2792","bitcoinprice",2017-02-01 12:00:02,2017-02-01,12,"Wed",974.39
"2793","bitcoinprice",2017-02-01 11:00:01,2017-02-01,11,"Wed",971.93
"2794","bitcoinprice",2017-02-01 10:00:02,2017-02-01,10,"Wed",975.05
"2795","bitcoinprice",2017-02-01 09:00:02,2017-02-01,9,"Wed",978.76
"2796","bitcoinprice",2017-02-01 08:00:01,2017-02-01,8,"Wed",977.21
"2797","bitcoinprice",2017-02-01 07:00:01,2017-02-01,7,"Wed",974.61
"2798","bitcoinprice",2017-02-01 06:00:02,2017-02-01,6,"Wed",973.49
"2799","bitcoinprice",2017-02-01 05:00:02,2017-02-01,5,"Wed",971.06
"2800","bitcoinprice",2017-02-01 04:00:02,2017-02-01,4,"Wed",973.91
"2801","bitcoinprice",2017-02-01 03:00:02,2017-02-01,3,"Wed",973.06
"2802","bitcoinprice",2017-02-01 02:00:02,2017-02-01,2,"Wed",977.9
"2803","bitcoinprice",2017-02-01 01:00:02,2017-02-01,1,"Wed",971.25
"2804","bitcoinprice",2017-02-01 00:00:02,2017-02-01,0,"Wed",968.55
"2805","bitcoinprice",2017-01-31 23:00:02,2017-01-31,23,"Tue",967.36
"2806","bitcoinprice",2017-01-31 22:00:02,2017-01-31,22,"Tue",959.9
"2807","bitcoinprice",2017-01-31 21:00:02,2017-01-31,21,"Tue",956.2
"2808","bitcoinprice",2017-01-31 20:00:02,2017-01-31,20,"Tue",958.01
"2809","bitcoinprice",2017-01-31 19:00:02,2017-01-31,19,"Tue",959.69
"2810","bitcoinprice",2017-01-31 18:00:03,2017-01-31,18,"Tue",957.19
"2811","bitcoinprice",2017-01-31 17:00:05,2017-01-31,17,"Tue",963.72
"2812","bitcoinprice",2017-01-31 16:00:03,2017-01-31,16,"Tue",958.33
"2813","bitcoinprice",2017-01-31 15:00:02,2017-01-31,15,"Tue",954.44
"2814","bitcoinprice",2017-01-31 14:00:02,2017-01-31,14,"Tue",954.8
"2815","bitcoinprice",2017-01-31 13:00:02,2017-01-31,13,"Tue",951.33
"2816","bitcoinprice",2017-01-31 12:00:11,2017-01-31,12,"Tue",940.49
"2817","bitcoinprice",2017-01-31 11:00:17,2017-01-31,11,"Tue",936.75
"2818","bitcoinprice",2017-01-31 10:00:01,2017-01-31,10,"Tue",935.3
"2819","bitcoinprice",2017-01-31 09:00:01,2017-01-31,9,"Tue",935.44
"2820","bitcoinprice",2017-01-31 08:00:01,2017-01-31,8,"Tue",935.84
"2821","bitcoinprice",2017-01-31 07:00:02,2017-01-31,7,"Tue",927.03
"2822","bitcoinprice",2017-01-31 06:00:02,2017-01-31,6,"Tue",926.43
"2823","bitcoinprice",2017-01-31 05:00:02,2017-01-31,5,"Tue",925.92
"2824","bitcoinprice",2017-01-31 04:00:02,2017-01-31,4,"Tue",926.13
"2825","bitcoinprice",2017-01-31 03:00:02,2017-01-31,3,"Tue",925.93
"2826","bitcoinprice",2017-01-31 02:00:02,2017-01-31,2,"Tue",926.11
"2827","bitcoinprice",2017-01-31 01:00:02,2017-01-31,1,"Tue",925.34
"2828","bitcoinprice",2017-01-31 00:00:02,2017-01-31,0,"Tue",924.49
"2829","bitcoinprice",2017-01-30 23:00:02,2017-01-30,23,"Mon",925.75
"2830","bitcoinprice",2017-01-30 22:00:01,2017-01-30,22,"Mon",926.14
"2831","bitcoinprice",2017-01-30 21:00:03,2017-01-30,21,"Mon",925.39
"2832","bitcoinprice",2017-01-30 20:00:02,2017-01-30,20,"Mon",925.84
"2833","bitcoinprice",2017-01-30 19:00:01,2017-01-30,19,"Mon",924.48
"2834","bitcoinprice",2017-01-30 18:00:02,2017-01-30,18,"Mon",923.97
"2835","bitcoinprice",2017-01-30 17:00:02,2017-01-30,17,"Mon",925.9
"2836","bitcoinprice",2017-01-30 16:00:02,2017-01-30,16,"Mon",925.27
"2837","bitcoinprice",2017-01-30 15:00:02,2017-01-30,15,"Mon",923.96
"2838","bitcoinprice",2017-01-30 14:00:02,2017-01-30,14,"Mon",922.72
"2839","bitcoinprice",2017-01-30 13:00:01,2017-01-30,13,"Mon",923.03
"2840","bitcoinprice",2017-01-30 12:00:03,2017-01-30,12,"Mon",922.06
"2841","bitcoinprice",2017-01-30 10:00:02,2017-01-30,10,"Mon",921.1
"2842","bitcoinprice",2017-01-30 09:00:02,2017-01-30,9,"Mon",921.18
"2843","bitcoinprice",2017-01-30 08:00:02,2017-01-30,8,"Mon",921.88
"2844","bitcoinprice",2017-01-30 07:00:02,2017-01-30,7,"Mon",921.32
"2845","bitcoinprice",2017-01-30 06:00:02,2017-01-30,6,"Mon",920.66
"2846","bitcoinprice",2017-01-30 05:00:02,2017-01-30,5,"Mon",920.85
"2847","bitcoinprice",2017-01-30 04:00:01,2017-01-30,4,"Mon",920.15
"2848","bitcoinprice",2017-01-30 03:00:02,2017-01-30,3,"Mon",919.22
"2849","bitcoinprice",2017-01-30 02:00:02,2017-01-30,2,"Mon",918.31
"2850","bitcoinprice",2017-01-30 01:00:01,2017-01-30,1,"Mon",917.46
"2851","bitcoinprice",2017-01-30 00:00:01,2017-01-30,0,"Mon",918.84
"2852","bitcoinprice",2017-01-29 23:00:03,2017-01-29,23,"Sun",919.45
